,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND,winner_shot_type_0,winner_shot_type_B,winner_shot_type_F,elapsed_seconds,sf_elo_diff_538,match_prob_kls_EM
367,367,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:46:04,2,5,70,0,1,2,2,15,0,1,1,1,33,37,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.77,23.829,7,124,0,0,0,1,0,0,1,0,1,0,1,0,2764,-257.797833,0.467437267
368,368,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:46:39,2,5,71,0,1,2,2,30,0,1,1,1,34,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.058,16.829,5,130,0,0,0,1,0,0,1,1,0,1,0,0,2799,-257.797833,0.467437267
369,369,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:47:13,2,5,72,0,1,2,2,40,0,1,1,1,35,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.731,6.162,1,131,0,0,0,0,1,1,0,0,1,1,0,0,2833,-257.797833,0.467437267
370,370,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:48:56,2,6,73,0,1,3,2,0,0,2,2,1,36,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.792,14.444,4,106,1,0,0,0,0,0,1,0,1,1,0,0,2936,-257.797833,0.467437267
371,371,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:49:37,2,6,74,0,1,3,2,15,0,2,2,2,36,38,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.912,15.237,5,103,0,1,0,0,0,0,1,0,1,0,0,1,2977,-257.797833,0.467437267
372,372,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:50:25,2,6,75,0,1,3,2,15,15,2,1,2,36,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.786,11.067,3,121,0,0,0,1,0,0,1,0,1,0,0,1,3025,-257.797833,0.467437267
373,373,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:51:04,2,6,76,0,1,3,2,15,30,2,1,2,36,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.657,0.588,1,127,0,0,0,0,1,1,0,0,0,1,0,0,3064,-257.797833,0.467437267
374,374,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:51:27,2,6,77,0,1,3,2,15,40,2,1,2,36,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.537,3.442,1,118,0,0,0,0,1,1,0,0,1,1,0,0,3087,-257.797833,0.467437267
375,375,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:52:07,2,7,78,0,1,3,3,0,0,1,1,1,37,41,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.082,9.059,3,131,0,0,0,1,0,0,1,0,1,0,0,1,3127,-257.797833,0.467437267
376,376,2023-wimbledon-1302,D,Matteo Berrettini,0:52:37,2,7,79,0,1,3,3,15,0,1,1,1,38,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.576,11.569,3,123,0,0,0,1,0,0,1,1,0,0,1,0,3157,-257.797833,0.467437267
377,377,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:53:04,2,7,80,0,1,3,3,30,0,1,1,1,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908,4.342,1,122,0,0,1,0,0,0,1,1,0,1,0,0,3184,-257.797833,0.467437267
378,378,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:53:22,2,7,81,0,1,3,3,40,0,1,2,1,40,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.221,9.258,3,101,0,0,1,0,0,0,1,0,1,1,0,0,3202,-257.797833,0.467437267
379,379,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:56:02,2,8,82,0,1,4,3,0,0,2,1,2,40,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.559,2.215,1,113,0,0,0,0,1,1,0,1,0,1,0,0,3362,-257.797833,0.467437267
380,380,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:56:22,2,8,83,0,1,4,3,0,15,2,1,1,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.427,6.815,2,120,0,0,0,0,1,0,1,1,0,1,0,0,3382,-257.797833,0.467437267
381,381,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:56:47,2,8,84,0,1,4,3,15,15,2,2,2,41,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.05,19.17,7,105,1,0,0,0,0,0,1,1,0,0,0,1,3407,-257.797833,0.467437267
382,382,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:57:43,2,8,85,0,1,4,3,15,30,2,1,2,41,44,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.595,8.247,3,125,0,1,0,0,0,0,1,0,1,0,0,1,3463,-257.797833,0.467437267
383,383,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:58:14,2,8,86,0,1,4,3,15,40,2,2,1,42,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.705,22.825,8,112,0,1,0,0,0,0,1,1,0,1,0,0,3494,-257.797833,0.467437267
384,384,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,0:59:10,2,8,87,0,1,4,3,30,40,2,2,2,42,45,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.974,4.833,1,107,0,1,0,0,0,0,1,1,0,1,0,0,3550,-257.797833,0.467437267
385,385,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:00:08,2,9,88,0,1,4,4,0,0,1,2,1,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465,2.801,1,105,0,0,0,1,0,0,1,0,1,1,0,0,3608,-257.797833,0.467437267
386,386,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:01:30,2,9,90,0,1,4,4,15,15,1,1,1,44,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.144,45.613,9,119,0,0,1,0,0,0,1,0,1,0,1,0,3690,-257.797833,0.467437267
387,387,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:02:19,2,9,91,0,1,4,4,30,15,1,1,2,44,47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.238,10.706,4,124,0,0,1,0,0,0,1,0,1,0,1,0,3739,-257.797833,0.467437267
388,388,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:49:03,2,9,92,0,1,4,4,30,30,1,1,1,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.527,5.387,1,131,0,0,0,1,0,1,0,0,1,1,0,0,6543,-257.797833,0.467437267
389,389,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:49:27,2,9,93,0,1,4,4,40,30,1,1,1,46,47,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135,1.156,1,123,0,0,0,1,0,1,0,0,0,1,0,0,6567,-257.797833,0.467437267
390,390,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:51:01,2,10,94,0,1,5,4,0,0,2,2,2,46,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.363,6.78,3,101,0,0,1,0,0,0,1,0,1,0,0,1,6661,-257.797833,0.467437267
391,391,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:51:40,2,10,95,0,1,5,4,0,15,2,1,2,46,49,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39.751,29.957,9,119,0,0,0,1,0,1,0,1,0,0,0,1,6700,-257.797833,0.467437267
392,392,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:52:17,2,10,96,0,1,5,4,0,30,2,2,1,47,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.579,17.068,6,111,0,1,0,0,0,0,1,0,1,0,0,1,6737,-257.797833,0.467437267
393,393,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:53:06,2,10,97,0,1,5,4,15,30,2,1,2,47,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.043,3.826,1,125,0,0,0,0,1,1,0,0,1,1,0,0,6786,-257.797833,0.467437267
394,394,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:54:35,2,10,98,0,1,5,4,15,40,2,1,2,47,51,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002,0.853,1,116,0,0,0,0,1,1,0,0,0,1,0,0,6875,-257.797833,0.467437267
395,395,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:55:12,2,11,99,0,1,5,5,0,0,1,2,1,48,51,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,24.8,22.473,5,99,0,1,0,0,0,0,1,0,1,1,0,0,6912,-257.797833,0.467437267
396,396,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:56:07,2,11,100,0,1,5,5,15,0,1,1,1,49,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948,5.41,1,131,0,0,0,0,1,1,0,0,1,1,0,0,6967,-257.797833,0.467437267
397,397,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:56:28,2,11,101,0,1,5,5,30,0,1,1,1,50,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38,10.438,3,124,0,0,0,0,1,1,0,0,1,0,0,1,6988,-257.797833,0.467437267
398,398,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:56:54,2,11,102,0,1,5,5,40,0,1,1,1,51,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.012,6.32,1,127,0,0,0,1,0,0,1,0,1,1,0,0,7014,-257.797833,0.467437267
399,399,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:58:32,2,12,103,0,1,6,5,0,0,2,1,2,51,52,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29.782,22.141,5,110,0,0,0,0,1,1,0,1,0,1,0,0,7112,-257.797833,0.467437267
400,400,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:59:03,2,12,104,0,1,6,5,0,15,2,1,1,52,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.813,5.158,2,119,0,0,1,0,0,0,1,0,1,1,0,0,7143,-257.797833,0.467437267
401,401,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,1:59:32,2,12,105,0,1,6,5,15,15,2,1,2,52,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.262,8.246,3,113,0,0,0,0,1,1,0,1,0,1,0,0,7172,-257.797833,0.467437267
402,402,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:00:16,2,12,106,0,1,6,5,15,30,2,1,2,52,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.803,8.672,3,117,0,0,0,1,0,0,1,1,0,1,0,0,7216,-257.797833,0.467437267
403,403,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:00:47,2,12,107,0,1,6,5,15,40,2,1,2,52,55,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.848,5.163,3,112.3839176,0,0,0,1,0,0,1,1,0,0,0,1,7247,-257.797833,0.467437267
404,404,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:01:41,2,13,108,0,1,6,6,0,0,1,1,1,53,55,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.204,19.978,5,126,0,0,1,0,0,0,1,0,1,0,0,1,7301,-257.797833,0.467437267
405,405,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:02:24,2,13,109,0,1,6,6,1,0,2,1,2,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.152,12.727,3,124,0,0,0,1,0,0,1,1,0,1,0,0,7344,-257.797833,0.467437267
406,406,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:02:58,2,13,110,0,1,6,6,1,1,2,1,2,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.819,5.452,1,125,0,0,0,1,0,0,1,0,1,1,0,0,7378,-257.797833,0.467437267
407,407,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:03:30,2,13,111,0,1,6,6,1,2,1,2,2,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.158,73.829,18,81,0,0,1,0,0,0,1,0,1,1,0,0,7410,-257.797833,0.467437267
408,408,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:04:55,2,13,112,0,1,6,6,1,3,1,1,1,54,58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786,0.886,1,134,0,0,0,1,0,0,1,0,0,1,0,0,7495,-257.797833,0.467437267
409,409,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:05:33,2,13,113,0,1,6,6,2,3,2,1,2,54,59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766,0.691,1,124,0,0,0,0,1,1,0,0,0,1,0,0,7533,-257.797833,0.467437267
410,410,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:06:39,2,13,114,0,1,6,6,2,4,2,1,2,54,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.438,9.456,1,119,0,0,0,0,1,0,1,0,1,1,0,0,7599,-257.797833,0.467437267
411,411,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:07:13,2,13,115,0,1,6,6,2,5,1,1,1,55,60,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.647,13.896,3,127,0,0,0,1,0,1,0,0,1,1,0,0,7633,-257.797833,0.467437267
412,412,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:07:45,2,13,116,0,1,6,6,3,5,1,1,1,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.443,5.984,1,130,0,0,0,1,0,0,1,1,0,1,0,0,7665,-257.797833,0.467437267
413,413,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:08:24,2,13,117,0,1,6,6,4,5,2,1,2,56,61,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.192,12.259,3,125,0,0,0,1,0,0,1,0,1,1,0,0,7704,-257.797833,0.467437267
414,414,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:08:59,2,13,118,0,1,6,6,4,6,2,1,2,56,62,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976,0.722,1,130,0,0,0,1,0,0,1,0,0,1,0,0,7739,-257.797833,0.467437267
415,415,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:11:25,3,1,119,0,2,0,0,0,0,2,1,2,56,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.135,3.616,1,109,0,0,0,0,1,1,0,1,0,1,0,0,7885,-257.797833,0.467437267
416,416,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:11:46,3,1,120,0,2,0,0,0,15,2,2,2,56,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.506,4.801,1,102,0,1,0,0,0,0,1,1,0,1,0,0,7906,-257.797833,0.467437267
417,417,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:12:20,3,1,121,0,2,0,0,0,30,2,1,2,56,65,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.363,30.827,5,113,0,0,1,0,0,0,1,0,1,1,0,0,7940,-257.797833,0.467437267
418,418,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:12:59,3,1,122,0,2,0,0,0,40,2,1,1,57,65,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50.761,40.318,12,119,0,0,0,1,0,1,0,0,1,0,0,1,7979,-257.797833,0.467437267
419,419,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:13:45,3,1,123,0,2,0,0,15,40,2,1,1,58,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.018,5.137,2,131,0,1,0,0,0,0,1,0,1,1,0,0,8025,-257.797833,0.467437267
420,420,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:14:38,3,1,124,0,2,0,0,30,40,2,1,2,58,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,4.443,1,125,0,0,0,0,1,1,0,0,1,1,0,0,8078,-257.797833,0.467437267
421,421,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:15:36,3,2,125,0,2,0,1,0,0,1,1,2,58,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.132,8.154,2,125,0,0,0,1,0,1,0,1,0,1,0,0,8136,-257.797833,0.467437267
422,422,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:15:58,3,2,126,0,2,0,1,0,15,1,1,1,59,67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.773,3.612,1,132,0,0,0,1,0,0,1,1,0,1,0,0,8158,-257.797833,0.467437267
423,423,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:16:22,3,2,127,0,2,0,1,15,15,1,1,1,60,67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,0.822,1,131,0,0,0,1,0,0,1,0,0,1,0,0,8182,-257.797833,0.467437267
424,424,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:16:50,3,2,128,0,2,0,1,30,15,1,1,1,61,67,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.685,19.114,5,122,0,0,1,0,0,0,1,0,1,0,0,1,8210,-257.797833,0.467437267
425,425,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:17:22,3,2,129,0,2,0,1,40,15,1,2,1,62,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.197,35.83,9,98,0,1,0,0,0,0,1,0,1,1,0,0,8242,-257.797833,0.467437267
426,426,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:18:36,3,3,130,0,2,1,1,0,0,2,2,1,63,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.077,11.106,4,107,0,0,1,0,0,0,1,1,0,1,0,0,8316,-257.797833,0.467437267
427,427,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:20:04,3,3,131,0,2,1,1,15,0,2,1,1,64,67,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.362,18.425,4,124,0,0,0,1,0,0,1,1,0,1,0,0,8404,-257.797833,0.467437267
428,428,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:20:41,3,3,132,0,2,1,1,30,0,2,1,2,64,68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.657,1,127,0,0,0,1,0,0,1,0,0,1,0,0,8441,-257.797833,0.467437267
429,429,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:21:06,3,3,133,0,2,1,1,30,15,2,1,2,64,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.653,50.677,13,127,0,0,0,0,1,1,0,0,1,1,0,0,8466,-257.797833,0.467437267
430,430,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:21:57,3,3,134,0,2,1,1,30,30,2,2,2,64,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.963,3.215,1,106,1,0,0,0,0,0,1,0,1,1,0,0,8517,-257.797833,0.467437267
431,431,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:22:41,3,3,135,0,2,1,1,30,40,2,1,2,64,71,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.462,16.057,5,127,0,0,0,1,0,1,0,1,0,0,0,1,8561,-257.797833,0.467437267
432,432,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:24:53,3,4,136,0,2,1,2,0,0,1,1,1,65,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.829,3.979,1,131,0,1,0,0,0,0,1,1,0,1,0,0,8693,-257.797833,0.467437267
433,433,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:25:14,3,4,137,0,2,1,2,15,0,1,2,2,65,72,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.754,22.079,4,101,0,0,0,0,1,0,1,0,1,0,1,0,8714,-257.797833,0.467437267
434,434,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:25:54,3,4,138,0,2,1,2,15,15,1,1,1,66,72,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958,1.063,1,119,0,0,0,0,1,1,0,0,0,1,0,0,8754,-257.797833,0.467437267
435,435,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:26:16,3,4,139,0,2,1,2,30,15,1,1,1,67,72,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.876,5.083,1,128,0,0,0,0,1,1,0,1,0,1,0,0,8776,-257.797833,0.467437267
436,436,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:26:39,3,4,140,0,2,1,2,40,15,1,1,1,68,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.246,6.675,1,131,0,0,0,1,0,0,1,0,1,1,0,0,8799,-257.797833,0.467437267
437,437,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:27:18,3,5,141,0,2,2,2,0,0,2,2,2,68,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.09,20.511,5,110,0,0,1,0,0,1,0,1,0,1,0,0,8838,-257.797833,0.467437267
438,438,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:28:04,3,5,142,0,2,2,2,0,15,2,2,2,68,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.391,14.975,3,104,1,0,0,0,0,0,1,0,1,1,0,0,8884,-257.797833,0.467437267
439,439,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:28:46,3,5,143,0,2,2,2,0,30,2,1,1,69,74,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38.597,30.958,10,118,0,0,1,0,0,0,1,1,0,0,1,0,8926,-257.797833,0.467437267
440,440,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:29:31,3,5,144,0,2,2,2,15,30,2,1,2,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.673,4.72,1,128,0,0,0,1,0,0,1,1,0,1,0,0,8971,-257.797833,0.467437267
441,441,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:29:56,3,5,145,0,2,2,2,15,40,2,1,2,69,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,1.043,1,135,0,0,0,1,0,1,0,0,0,1,0,0,8996,-257.797833,0.467437267
442,442,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:31:39,3,6,146,0,2,2,3,0,0,1,1,1,70,76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881,0.96,1,121,0,0,0,0,1,1,0,0,0,1,0,0,9099,-257.797833,0.467437267
443,443,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:31:57,3,6,147,0,2,2,3,15,0,1,1,1,71,76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.873,1,123,0,0,0,1,0,0,1,0,0,1,0,0,9117,-257.797833,0.467437267
444,444,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:32:13,3,6,148,0,2,2,3,30,0,1,1,1,72,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.758,11.851,3,133,0,0,0,1,0,0,1,0,1,1,0,0,9133,-257.797833,0.467437267
445,445,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:32:37,3,6,149,0,2,2,3,40,0,1,1,1,73,76,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.704,13.791,3,125,0,0,0,0,1,1,0,0,0,1,0,0,9157,-257.797833,0.467437267
446,446,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:33:23,3,7,150,0,2,3,3,0,0,2,1,1,74,76,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14.698,15.392,4,130,0,0,0,1,0,1,0,0,1,1,0,0,9203,-257.797833,0.467437267
447,447,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:33:53,3,7,151,0,2,3,3,15,0,2,1,2,74,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.474,70.48,17,127,0,0,0,1,0,1,0,1,0,1,0,0,9233,-257.797833,0.467437267
448,448,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:35:02,3,7,152,0,2,3,3,15,15,2,1,2,74,78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035,0.85,1,128,0,0,0,1,0,0,1,0,0,1,0,0,9302,-257.797833,0.467437267
449,449,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:35:27,3,7,153,0,2,3,3,15,30,2,1,2,74,79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801,0.613,1,127,0,0,0,0,1,1,0,0,0,1,0,0,9327,-257.797833,0.467437267
450,450,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,2:35:52,3,7,154,0,2,3,3,15,40,2,1,1,75,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.441,14.301,4,118,0,0,0,0,1,0,1,0,1,1,0,0,9352,-257.797833,0.467437267
